CELL	chrom	start	end	CN states
leaf3	chr_14	91000000	92000000	1,1
leaf4	chr_14	91000000	92000000	1,1
leaf5	chr_14	91000000	92000000	1,1
leaf6	chr_14	91000000	92000000	1,1
leaf7	chr_14	91000000	92000000	1,1
leaf8	chr_14	91000000	92000000	1,1
leaf9	chr_14	91000000	92000000	1,1
leaf10	chr_14	91000000	92000000	1,1
leaf1	chr_14	92000000	93000000	1,1
leaf2	chr_14	92000000	93000000	1,1
leaf3	chr_14	92000000	93000000	1,1
leaf4	chr_14	92000000	93000000	1,1
leaf5	chr_14	92000000	93000000	1,1
leaf6	chr_14	92000000	93000000	1,1
leaf7	chr_14	92000000	93000000	1,1
leaf8	chr_14	92000000	93000000	1,1
leaf9	chr_14	92000000	93000000	1,1
leaf10	chr_14	92000000	93000000	1,1
leaf1	chr_14	93000000	94000000	1,1
leaf2	chr_14	93000000	94000000	1,1
leaf3	chr_14	93000000	94000000	1,1
leaf4	chr_14	93000000	94000000	1,1
leaf5	chr_14	93000000	94000000	1,1
leaf6	chr_14	93000000	94000000	1,1
leaf7	chr_14	93000000	94000000	1,1
leaf8	chr_14	93000000	94000000	1,1
leaf9	chr_14	93000000	94000000	1,1
leaf10	chr_14	93000000	94000000	1,1
leaf1	chr_14	94000000	95000000	1,1
leaf2	chr_14	94000000	95000000	1,1
leaf3	chr_14	94000000	95000000	1,1
leaf4	chr_14	94000000	95000000	1,1
leaf5	chr_14	94000000	95000000	1,1
leaf6	chr_14	94000000	95000000	1,1
leaf7	chr_14	94000000	95000000	1,1
leaf8	chr_14	94000000	95000000	1,1
leaf9	chr_14	94000000	95000000	1,1
leaf10	chr_14	94000000	95000000	1,1
leaf1	chr_14	95000000	96000000	1,1
leaf2	chr_14	95000000	96000000	1,1
leaf3	chr_14	95000000	96000000	1,1
leaf4	chr_14	95000000	96000000	1,1
leaf5	chr_14	95000000	96000000	1,1
leaf6	chr_14	95000000	96000000	1,1
leaf7	chr_14	95000000	96000000	1,1
leaf8	chr_14	95000000	96000000	1,1
leaf9	chr_14	95000000	96000000	1,1
leaf10	chr_14	95000000	96000000	1,1
leaf1	chr_14	96000000	97000000	1,1
leaf2	chr_14	96000000	97000000	1,1
leaf3	chr_14	96000000	97000000	1,1
leaf4	chr_14	96000000	97000000	1,1
leaf5	chr_14	96000000	97000000	1,1
leaf6	chr_14	96000000	97000000	1,1
leaf7	chr_14	96000000	97000000	1,1
leaf8	chr_14	96000000	97000000	1,1
leaf9	chr_14	96000000	97000000	1,1
leaf10	chr_14	96000000	97000000	1,1
leaf1	chr_14	97000000	98000000	1,1
leaf2	chr_14	97000000	98000000	1,1
leaf3	chr_14	97000000	98000000	1,1
leaf4	chr_14	97000000	98000000	1,1
leaf5	chr_14	97000000	98000000	1,1
leaf6	chr_14	97000000	98000000	1,1
leaf7	chr_14	97000000	98000000	1,1
leaf8	chr_14	97000000	98000000	1,1
leaf9	chr_14	97000000	98000000	1,1
leaf10	chr_14	97000000	98000000	1,1
leaf1	chr_14	98000000	99000000	1,1
leaf2	chr_14	98000000	99000000	1,1
leaf3	chr_14	98000000	99000000	1,1
leaf4	chr_14	98000000	99000000	1,1
leaf5	chr_14	98000000	99000000	1,1
leaf6	chr_14	98000000	99000000	1,1
leaf7	chr_14	98000000	99000000	1,1
leaf8	chr_14	98000000	99000000	1,1
leaf9	chr_14	98000000	99000000	1,1
leaf10	chr_14	98000000	99000000	1,1
leaf1	chr_14	99000000	100000000	1,1
leaf2	chr_14	99000000	100000000	1,1
leaf3	chr_14	99000000	100000000	1,1
leaf4	chr_14	99000000	100000000	1,1
leaf5	chr_14	99000000	100000000	1,1
leaf6	chr_14	99000000	100000000	1,1
leaf7	chr_14	99000000	100000000	1,1
leaf8	chr_14	99000000	100000000	1,1
leaf9	chr_14	99000000	100000000	1,1
leaf10	chr_14	99000000	100000000	1,1
leaf1	chr_14	100000000	101000000	1,1
leaf2	chr_14	100000000	101000000	1,1
leaf3	chr_14	100000000	101000000	1,1
leaf4	chr_14	100000000	101000000	1,1
leaf5	chr_14	100000000	101000000	1,1
leaf6	chr_14	100000000	101000000	1,1
leaf7	chr_14	100000000	101000000	1,1
leaf8	chr_14	100000000	101000000	1,1
leaf9	chr_14	100000000	101000000	1,1
leaf10	chr_14	100000000	101000000	1,1
leaf1	chr_14	101000000	102000000	1,1
leaf2	chr_14	101000000	102000000	1,1
leaf3	chr_14	101000000	102000000	1,1
leaf4	chr_14	101000000	102000000	1,1
leaf5	chr_14	101000000	102000000	1,1
leaf6	chr_14	101000000	102000000	1,1
leaf7	chr_14	101000000	102000000	1,1
leaf8	chr_14	101000000	102000000	1,1
leaf9	chr_14	101000000	102000000	1,1
leaf10	chr_14	101000000	102000000	1,1
leaf1	chr_14	102000000	103000000	1,1
leaf2	chr_14	102000000	103000000	1,1
leaf3	chr_14	102000000	103000000	1,1
leaf4	chr_14	102000000	103000000	1,1
leaf5	chr_14	102000000	103000000	1,1
leaf6	chr_14	102000000	103000000	1,1
leaf7	chr_14	102000000	103000000	1,1
leaf8	chr_14	102000000	103000000	1,1
leaf9	chr_14	102000000	103000000	1,1
leaf10	chr_14	102000000	103000000	1,1
leaf1	chr_14	103000000	104000000	1,1
leaf2	chr_14	103000000	104000000	1,1
leaf3	chr_14	103000000	104000000	1,1
leaf4	chr_14	103000000	104000000	1,1
leaf5	chr_14	103000000	104000000	1,1
leaf6	chr_14	103000000	104000000	1,1
leaf7	chr_14	103000000	104000000	1,1
leaf8	chr_14	103000000	104000000	1,1
leaf9	chr_14	103000000	104000000	1,1
leaf10	chr_14	103000000	104000000	1,1
leaf1	chr_14	104000000	105000000	1,1
leaf2	chr_14	104000000	105000000	1,1
leaf3	chr_14	104000000	105000000	1,1
leaf4	chr_14	104000000	105000000	1,1
leaf5	chr_14	104000000	105000000	1,1
leaf6	chr_14	104000000	105000000	1,1
leaf7	chr_14	104000000	105000000	1,1
leaf8	chr_14	104000000	105000000	1,1
leaf9	chr_14	104000000	105000000	1,1
leaf10	chr_14	104000000	105000000	1,1
leaf1	chr_14	105000000	106000000	1,1
leaf2	chr_14	105000000	106000000	1,1
leaf3	chr_14	105000000	106000000	1,1
leaf4	chr_14	105000000	106000000	1,1
leaf5	chr_14	105000000	106000000	1,1
leaf6	chr_14	105000000	106000000	1,1
leaf7	chr_14	105000000	106000000	1,1
leaf8	chr_14	105000000	106000000	1,1
leaf9	chr_14	105000000	106000000	1,1
leaf10	chr_14	105000000	106000000	1,1
leaf1	chr_14	106000000	107349000	1,1
leaf2	chr_14	106000000	107349000	1,1
leaf3	chr_14	106000000	107349000	1,1
leaf4	chr_14	106000000	107349000	1,1
leaf5	chr_14	106000000	107349000	1,1
leaf6	chr_14	106000000	107349000	1,1
leaf7	chr_14	106000000	107349000	1,1
leaf8	chr_14	106000000	107349000	1,1
leaf9	chr_14	106000000	107349000	1,1
leaf10	chr_14	106000000	107349000	1,1
leaf1	chr_15	0	1000000	1,1
leaf2	chr_15	0	1000000	1,1
leaf3	chr_15	0	1000000	1,1
leaf4	chr_15	0	1000000	1,1
leaf5	chr_15	0	1000000	1,1
leaf6	chr_15	0	1000000	1,1
leaf7	chr_15	0	1000000	1,1
leaf8	chr_15	0	1000000	1,1
leaf9	chr_15	0	1000000	1,1
leaf10	chr_15	0	1000000	1,1
leaf1	chr_15	1000000	2000000	1,1
leaf2	chr_15	1000000	2000000	1,1
leaf3	chr_15	1000000	2000000	1,1
leaf4	chr_15	1000000	2000000	1,1
leaf5	chr_15	1000000	2000000	1,1
leaf6	chr_15	1000000	2000000	1,1
leaf7	chr_15	1000000	2000000	1,1
leaf8	chr_15	1000000	2000000	1,1
leaf9	chr_15	1000000	2000000	1,1
leaf10	chr_15	1000000	2000000	1,1
leaf1	chr_15	2000000	3000000	1,1
leaf2	chr_15	2000000	3000000	1,1
leaf3	chr_15	2000000	3000000	1,1
leaf4	chr_15	2000000	3000000	1,1
leaf5	chr_15	2000000	3000000	1,1
leaf6	chr_15	2000000	3000000	1,1
leaf7	chr_15	2000000	3000000	1,1
leaf8	chr_15	2000000	3000000	1,1
leaf9	chr_15	2000000	3000000	1,1
leaf10	chr_15	2000000	3000000	1,1
leaf1	chr_15	3000000	4000000	1,1
leaf2	chr_15	3000000	4000000	1,1
leaf3	chr_15	3000000	4000000	1,1
leaf4	chr_15	3000000	4000000	1,1
leaf5	chr_15	3000000	4000000	1,1
leaf6	chr_15	3000000	4000000	1,1
leaf7	chr_15	3000000	4000000	1,1
leaf8	chr_15	3000000	4000000	1,1
leaf9	chr_15	3000000	4000000	1,1
leaf10	chr_15	3000000	4000000	1,1
leaf1	chr_15	4000000	5000000	1,1
leaf2	chr_15	4000000	5000000	1,1
leaf3	chr_15	4000000	5000000	1,1
leaf4	chr_15	4000000	5000000	1,1
leaf5	chr_15	4000000	5000000	1,1
leaf6	chr_15	4000000	5000000	1,1
leaf7	chr_15	4000000	5000000	1,1
leaf8	chr_15	4000000	5000000	1,1
leaf9	chr_15	4000000	5000000	1,1
leaf10	chr_15	4000000	5000000	1,1
leaf1	chr_15	5000000	6000000	1,1
leaf2	chr_15	5000000	6000000	1,1
leaf3	chr_15	5000000	6000000	1,1
leaf4	chr_15	5000000	6000000	1,1
leaf5	chr_15	5000000	6000000	1,1
leaf6	chr_15	5000000	6000000	1,1
leaf7	chr_15	5000000	6000000	1,1
leaf8	chr_15	5000000	6000000	1,1
leaf9	chr_15	5000000	6000000	1,1
leaf10	chr_15	5000000	6000000	1,1
leaf1	chr_15	6000000	7000000	1,1
leaf2	chr_15	6000000	7000000	1,1
leaf3	chr_15	6000000	7000000	1,1
leaf4	chr_15	6000000	7000000	1,1
leaf5	chr_15	6000000	7000000	1,1
leaf6	chr_15	6000000	7000000	1,1
leaf7	chr_15	6000000	7000000	1,1
leaf8	chr_15	6000000	7000000	1,1
leaf9	chr_15	6000000	7000000	1,1
leaf10	chr_15	6000000	7000000	1,1
leaf1	chr_15	7000000	8000000	1,1
leaf2	chr_15	7000000	8000000	1,1
leaf3	chr_15	7000000	8000000	1,1
leaf4	chr_15	7000000	8000000	1,1
leaf5	chr_15	7000000	8000000	1,1
leaf6	chr_15	7000000	8000000	1,1
leaf7	chr_15	7000000	8000000	1,1
leaf8	chr_15	7000000	8000000	1,1
leaf9	chr_15	7000000	8000000	1,1
leaf10	chr_15	7000000	8000000	1,1
leaf1	chr_15	8000000	9000000	1,1
leaf2	chr_15	8000000	9000000	1,1
leaf3	chr_15	8000000	9000000	1,1
leaf4	chr_15	8000000	9000000	1,1
leaf5	chr_15	8000000	9000000	1,1
leaf6	chr_15	8000000	9000000	1,1
leaf7	chr_15	8000000	9000000	1,1
leaf8	chr_15	8000000	9000000	1,1
leaf9	chr_15	8000000	9000000	1,1
leaf10	chr_15	8000000	9000000	1,1
leaf1	chr_15	9000000	10000000	1,1
leaf2	chr_15	9000000	10000000	1,1
leaf3	chr_15	9000000	10000000	1,1
leaf4	chr_15	9000000	10000000	1,1
leaf5	chr_15	9000000	10000000	1,1
leaf6	chr_15	9000000	10000000	1,1
leaf7	chr_15	9000000	10000000	1,1
leaf8	chr_15	9000000	10000000	1,1
leaf9	chr_15	9000000	10000000	1,1
leaf10	chr_15	9000000	10000000	1,1
leaf1	chr_15	10000000	11000000	1,1
leaf2	chr_15	10000000	11000000	1,1
leaf3	chr_15	10000000	11000000	1,1
leaf4	chr_15	10000000	11000000	1,1
leaf5	chr_15	10000000	11000000	1,1
leaf6	chr_15	10000000	11000000	1,1
leaf7	chr_15	10000000	11000000	1,1
leaf8	chr_15	10000000	11000000	1,1
leaf9	chr_15	10000000	11000000	1,1
leaf10	chr_15	10000000	11000000	1,1
leaf1	chr_15	11000000	12000000	1,1
leaf2	chr_15	11000000	12000000	1,1
leaf3	chr_15	11000000	12000000	1,1
leaf4	chr_15	11000000	12000000	1,1
leaf5	chr_15	11000000	12000000	1,1
leaf6	chr_15	11000000	12000000	1,1
leaf7	chr_15	11000000	12000000	1,1
leaf8	chr_15	11000000	12000000	1,1
leaf9	chr_15	11000000	12000000	1,1
leaf10	chr_15	11000000	12000000	1,1
leaf1	chr_15	12000000	13000000	1,1
leaf2	chr_15	12000000	13000000	1,1
leaf3	chr_15	12000000	13000000	1,1
leaf4	chr_15	12000000	13000000	1,1
leaf5	chr_15	12000000	13000000	1,1
leaf6	chr_15	12000000	13000000	1,1
leaf7	chr_15	12000000	13000000	1,1
leaf8	chr_15	12000000	13000000	1,1
leaf9	chr_15	12000000	13000000	1,1
leaf10	chr_15	12000000	13000000	1,1
leaf1	chr_15	13000000	14000000	1,1
leaf2	chr_15	13000000	14000000	1,1
leaf3	chr_15	13000000	14000000	1,1
leaf4	chr_15	13000000	14000000	1,1
leaf5	chr_15	13000000	14000000	1,1
leaf6	chr_15	13000000	14000000	1,1
leaf7	chr_15	13000000	14000000	1,1
leaf8	chr_15	13000000	14000000	1,1
leaf9	chr_15	13000000	14000000	1,1
leaf10	chr_15	13000000	14000000	1,1
leaf1	chr_15	14000000	15000000	1,1
leaf2	chr_15	14000000	15000000	1,1
leaf3	chr_15	14000000	15000000	1,1
leaf4	chr_15	14000000	15000000	1,1
leaf5	chr_15	14000000	15000000	1,1
leaf6	chr_15	14000000	15000000	1,1
leaf7	chr_15	14000000	15000000	1,1
leaf8	chr_15	14000000	15000000	1,1
leaf9	chr_15	14000000	15000000	1,1
leaf10	chr_15	14000000	15000000	1,1
leaf1	chr_15	15000000	16000000	1,1
leaf2	chr_15	15000000	16000000	1,1
leaf3	chr_15	15000000	16000000	1,1
leaf4	chr_15	15000000	16000000	1,1
leaf5	chr_15	15000000	16000000	1,1
leaf6	chr_15	15000000	16000000	1,1
leaf7	chr_15	15000000	16000000	1,1
leaf8	chr_15	15000000	16000000	1,1
leaf9	chr_15	15000000	16000000	1,1
leaf10	chr_15	15000000	16000000	1,1
leaf1	chr_15	16000000	17000000	1,1
leaf2	chr_15	16000000	17000000	1,1
leaf3	chr_15	16000000	17000000	1,1
leaf4	chr_15	16000000	17000000	1,1
leaf5	chr_15	16000000	17000000	1,1
leaf6	chr_15	16000000	17000000	1,1
leaf7	chr_15	16000000	17000000	1,1
leaf8	chr_15	16000000	17000000	1,1
leaf9	chr_15	16000000	17000000	1,1
leaf10	chr_15	16000000	17000000	1,1
leaf1	chr_15	17000000	18000000	1,1
leaf2	chr_15	17000000	18000000	1,1
leaf3	chr_15	17000000	18000000	1,1
leaf4	chr_15	17000000	18000000	1,1
leaf5	chr_15	17000000	18000000	1,1
leaf6	chr_15	17000000	18000000	1,1
leaf7	chr_15	17000000	18000000	1,1
leaf8	chr_15	17000000	18000000	1,1
leaf9	chr_15	17000000	18000000	1,1
leaf10	chr_15	17000000	18000000	1,1
leaf1	chr_15	18000000	19000000	1,1
leaf2	chr_15	18000000	19000000	1,1
leaf3	chr_15	18000000	19000000	1,1
leaf4	chr_15	18000000	19000000	1,1
leaf5	chr_15	18000000	19000000	1,1
leaf6	chr_15	18000000	19000000	1,1
leaf7	chr_15	18000000	19000000	1,1
leaf8	chr_15	18000000	19000000	1,1
leaf9	chr_15	18000000	19000000	1,1
leaf10	chr_15	18000000	19000000	1,1
leaf1	chr_15	19000000	20000000	1,1
leaf2	chr_15	19000000	20000000	1,1
leaf3	chr_15	19000000	20000000	1,1
leaf4	chr_15	19000000	20000000	1,1
leaf5	chr_15	19000000	20000000	1,1
leaf6	chr_15	19000000	20000000	1,1
leaf7	chr_15	19000000	20000000	1,1
leaf8	chr_15	19000000	20000000	1,1
leaf9	chr_15	19000000	20000000	1,1
leaf10	chr_15	19000000	20000000	1,1
leaf1	chr_15	20000000	21000000	1,1
leaf2	chr_15	20000000	21000000	1,1
leaf3	chr_15	20000000	21000000	1,1
leaf4	chr_15	20000000	21000000	1,1
leaf5	chr_15	20000000	21000000	1,1
leaf6	chr_15	20000000	21000000	1,1
leaf7	chr_15	20000000	21000000	1,1
leaf8	chr_15	20000000	21000000	1,1
leaf9	chr_15	20000000	21000000	1,1
leaf10	chr_15	20000000	21000000	1,1
leaf1	chr_15	21000000	22000000	1,1
leaf2	chr_15	21000000	22000000	1,1
leaf3	chr_15	21000000	22000000	1,1
leaf4	chr_15	21000000	22000000	1,1
leaf5	chr_15	21000000	22000000	1,1
leaf6	chr_15	21000000	22000000	1,1
leaf7	chr_15	21000000	22000000	1,1
leaf8	chr_15	21000000	22000000	1,1
leaf9	chr_15	21000000	22000000	1,1
leaf10	chr_15	21000000	22000000	1,1
leaf1	chr_15	22000000	23000000	1,1
leaf2	chr_15	22000000	23000000	1,1
leaf3	chr_15	22000000	23000000	1,1
leaf4	chr_15	22000000	23000000	1,1
leaf5	chr_15	22000000	23000000	1,1
leaf6	chr_15	22000000	23000000	1,1
leaf7	chr_15	22000000	23000000	1,1
leaf8	chr_15	22000000	23000000	1,1
leaf9	chr_15	22000000	23000000	1,1
leaf10	chr_15	22000000	23000000	1,1
leaf1	chr_15	23000000	24000000	1,1
leaf2	chr_15	23000000	24000000	1,1
leaf3	chr_15	23000000	24000000	1,1
leaf4	chr_15	23000000	24000000	1,1
leaf5	chr_15	23000000	24000000	1,1
leaf6	chr_15	23000000	24000000	1,1
leaf7	chr_15	23000000	24000000	1,1
leaf8	chr_15	23000000	24000000	1,1
leaf9	chr_15	23000000	24000000	1,1
leaf10	chr_15	23000000	24000000	1,1
leaf1	chr_15	24000000	25000000	1,1
leaf2	chr_15	24000000	25000000	1,1
leaf3	chr_15	24000000	25000000	1,1
leaf4	chr_15	24000000	25000000	1,1
leaf5	chr_15	24000000	25000000	1,1
leaf6	chr_15	24000000	25000000	1,1
leaf7	chr_15	24000000	25000000	1,1
leaf8	chr_15	24000000	25000000	1,1
leaf9	chr_15	24000000	25000000	1,1
leaf10	chr_15	24000000	25000000	1,1
leaf1	chr_15	25000000	26000000	1,1
leaf2	chr_15	25000000	26000000	1,1
leaf3	chr_15	25000000	26000000	1,1
leaf4	chr_15	25000000	26000000	1,1
leaf5	chr_15	25000000	26000000	1,1
leaf6	chr_15	25000000	26000000	1,1
leaf7	chr_15	25000000	26000000	1,1
leaf8	chr_15	25000000	26000000	1,1
leaf9	chr_15	25000000	26000000	1,1
leaf10	chr_15	25000000	26000000	1,1
leaf1	chr_15	26000000	27000000	1,1
leaf2	chr_15	26000000	27000000	1,1
leaf3	chr_15	26000000	27000000	1,1
leaf4	chr_15	26000000	27000000	1,1
leaf5	chr_15	26000000	27000000	1,1
leaf6	chr_15	26000000	27000000	1,1
leaf7	chr_15	26000000	27000000	1,1
leaf8	chr_15	26000000	27000000	1,1
leaf9	chr_15	26000000	27000000	1,1
leaf10	chr_15	26000000	27000000	1,1
leaf1	chr_15	27000000	28000000	1,1
leaf2	chr_15	27000000	28000000	1,1
leaf3	chr_15	27000000	28000000	1,1
leaf4	chr_15	27000000	28000000	1,1
leaf5	chr_15	27000000	28000000	1,1
leaf6	chr_15	27000000	28000000	1,1
leaf7	chr_15	27000000	28000000	1,1
leaf8	chr_15	27000000	28000000	1,1
leaf9	chr_15	27000000	28000000	1,1
leaf10	chr_15	27000000	28000000	1,1
leaf1	chr_15	28000000	29000000	1,1
leaf2	chr_15	28000000	29000000	1,1
leaf3	chr_15	28000000	29000000	1,1
leaf4	chr_15	28000000	29000000	1,1
leaf5	chr_15	28000000	29000000	1,1
leaf6	chr_15	28000000	29000000	1,1
leaf7	chr_15	28000000	29000000	1,1
leaf8	chr_15	28000000	29000000	1,1
leaf9	chr_15	28000000	29000000	1,1
leaf10	chr_15	28000000	29000000	1,1
leaf1	chr_15	29000000	30000000	1,1
leaf2	chr_15	29000000	30000000	1,1
leaf3	chr_15	29000000	30000000	1,1
leaf4	chr_15	29000000	30000000	1,1
leaf5	chr_15	29000000	30000000	1,1
leaf6	chr_15	29000000	30000000	1,1
leaf7	chr_15	29000000	30000000	1,1
leaf8	chr_15	29000000	30000000	1,1
leaf9	chr_15	29000000	30000000	1,0
leaf10	chr_15	29000000	30000000	1,0
leaf1	chr_15	30000000	31000000	1,1
leaf2	chr_15	30000000	31000000	1,1
leaf3	chr_15	30000000	31000000	1,1
leaf4	chr_15	30000000	31000000	1,1
leaf5	chr_15	30000000	31000000	1,1
leaf6	chr_15	30000000	31000000	1,1
leaf7	chr_15	30000000	31000000	1,1
leaf8	chr_15	30000000	31000000	1,1
leaf9	chr_15	30000000	31000000	1,1
leaf10	chr_15	30000000	31000000	1,1
leaf1	chr_15	31000000	32000000	1,1
leaf2	chr_15	31000000	32000000	1,1
leaf3	chr_15	31000000	32000000	1,1
leaf4	chr_15	31000000	32000000	1,1
leaf5	chr_15	31000000	32000000	1,1
leaf6	chr_15	31000000	32000000	1,1
leaf7	chr_15	31000000	32000000	1,1
leaf8	chr_15	31000000	32000000	1,1
leaf9	chr_15	31000000	32000000	1,1
leaf10	chr_15	31000000	32000000	1,1
leaf1	chr_15	32000000	33000000	1,1
leaf2	chr_15	32000000	33000000	1,1
leaf3	chr_15	32000000	33000000	1,1
leaf4	chr_15	32000000	33000000	1,1
leaf5	chr_15	32000000	33000000	1,1
leaf6	chr_15	32000000	33000000	1,1
leaf7	chr_15	32000000	33000000	1,1
leaf8	chr_15	32000000	33000000	1,1
leaf9	chr_15	32000000	33000000	1,1
leaf10	chr_15	32000000	33000000	1,1
leaf1	chr_15	33000000	34000000	1,1
leaf2	chr_15	33000000	34000000	1,1
leaf3	chr_15	33000000	34000000	1,1
leaf4	chr_15	33000000	34000000	1,1
leaf5	chr_15	33000000	34000000	1,1
leaf6	chr_15	33000000	34000000	1,1
leaf7	chr_15	33000000	34000000	1,1
leaf8	chr_15	33000000	34000000	1,1
leaf9	chr_15	33000000	34000000	1,1
leaf10	chr_15	33000000	34000000	1,1
leaf1	chr_15	34000000	35000000	1,1
leaf2	chr_15	34000000	35000000	1,1
leaf3	chr_15	34000000	35000000	1,1
leaf4	chr_15	34000000	35000000	1,1
leaf5	chr_15	34000000	35000000	1,1
leaf6	chr_15	34000000	35000000	1,1
leaf7	chr_15	34000000	35000000	1,1
leaf8	chr_15	34000000	35000000	1,1
leaf9	chr_15	34000000	35000000	1,1
leaf10	chr_15	34000000	35000000	1,1
leaf1	chr_15	35000000	36000000	1,1
leaf2	chr_15	35000000	36000000	1,1
leaf3	chr_15	35000000	36000000	1,1
leaf4	chr_15	35000000	36000000	1,1
leaf5	chr_15	35000000	36000000	1,1
leaf6	chr_15	35000000	36000000	1,1
leaf7	chr_15	35000000	36000000	1,1
leaf8	chr_15	35000000	36000000	1,1
leaf9	chr_15	35000000	36000000	1,1
leaf10	chr_15	35000000	36000000	1,1
leaf1	chr_15	36000000	37000000	1,1
leaf2	chr_15	36000000	37000000	1,1
leaf3	chr_15	36000000	37000000	1,1
leaf4	chr_15	36000000	37000000	1,1
leaf5	chr_15	36000000	37000000	1,1
leaf6	chr_15	36000000	37000000	1,1
leaf7	chr_15	36000000	37000000	1,1
leaf8	chr_15	36000000	37000000	1,1
leaf9	chr_15	36000000	37000000	1,1
leaf10	chr_15	36000000	37000000	1,1
leaf1	chr_15	37000000	38000000	1,1
leaf2	chr_15	37000000	38000000	1,1
leaf3	chr_15	37000000	38000000	1,1
leaf4	chr_15	37000000	38000000	1,1
leaf5	chr_15	37000000	38000000	1,1
leaf6	chr_15	37000000	38000000	1,1
leaf7	chr_15	37000000	38000000	1,1
leaf8	chr_15	37000000	38000000	1,1
leaf9	chr_15	37000000	38000000	1,1
leaf10	chr_15	37000000	38000000	1,1
leaf1	chr_15	38000000	39000000	1,1
leaf2	chr_15	38000000	39000000	1,1
leaf3	chr_15	38000000	39000000	1,1
leaf4	chr_15	38000000	39000000	1,1
leaf5	chr_15	38000000	39000000	1,1
leaf6	chr_15	38000000	39000000	1,1
leaf7	chr_15	38000000	39000000	1,1
leaf8	chr_15	38000000	39000000	1,1
leaf9	chr_15	38000000	39000000	1,1
leaf10	chr_15	38000000	39000000	1,1
leaf1	chr_15	39000000	40000000	1,1
leaf2	chr_15	39000000	40000000	1,1
leaf3	chr_15	39000000	40000000	1,1
leaf4	chr_15	39000000	40000000	1,1
leaf5	chr_15	39000000	40000000	1,1
leaf6	chr_15	39000000	40000000	1,1
leaf7	chr_15	39000000	40000000	1,1
leaf8	chr_15	39000000	40000000	1,1
leaf9	chr_15	39000000	40000000	1,1
leaf10	chr_15	39000000	40000000	1,1
leaf1	chr_15	40000000	41000000	1,1
leaf2	chr_15	40000000	41000000	1,1
leaf3	chr_15	40000000	41000000	1,1
leaf4	chr_15	40000000	41000000	1,1
leaf5	chr_15	40000000	41000000	1,1
leaf6	chr_15	40000000	41000000	1,1
leaf7	chr_15	40000000	41000000	1,1
leaf8	chr_15	40000000	41000000	1,1
leaf9	chr_15	40000000	41000000	1,1
leaf10	chr_15	40000000	41000000	1,1
leaf1	chr_15	41000000	42000000	1,1
leaf2	chr_15	41000000	42000000	1,1
leaf3	chr_15	41000000	42000000	1,1
leaf4	chr_15	41000000	42000000	1,1
leaf5	chr_15	41000000	42000000	1,1
leaf6	chr_15	41000000	42000000	1,1
leaf7	chr_15	41000000	42000000	1,1
leaf8	chr_15	41000000	42000000	1,1
leaf9	chr_15	41000000	42000000	1,1
leaf10	chr_15	41000000	42000000	1,1
leaf1	chr_15	42000000	43000000	1,1
leaf2	chr_15	42000000	43000000	1,1
leaf3	chr_15	42000000	43000000	1,1
leaf4	chr_15	42000000	43000000	1,1
leaf5	chr_15	42000000	43000000	1,1
leaf6	chr_15	42000000	43000000	1,1
leaf7	chr_15	42000000	43000000	1,1
leaf8	chr_15	42000000	43000000	1,1
leaf9	chr_15	42000000	43000000	1,1
leaf10	chr_15	42000000	43000000	1,1
leaf1	chr_15	43000000	44000000	1,1
leaf2	chr_15	43000000	44000000	1,1
leaf3	chr_15	43000000	44000000	1,1
leaf4	chr_15	43000000	44000000	1,1
leaf5	chr_15	43000000	44000000	1,1
leaf6	chr_15	43000000	44000000	1,1
leaf7	chr_15	43000000	44000000	1,1
leaf8	chr_15	43000000	44000000	1,1
leaf9	chr_15	43000000	44000000	1,1
leaf10	chr_15	43000000	44000000	1,1
leaf1	chr_15	44000000	45000000	1,1
leaf2	chr_15	44000000	45000000	1,1
leaf3	chr_15	44000000	45000000	1,1
leaf4	chr_15	44000000	45000000	1,1
leaf5	chr_15	44000000	45000000	1,1
leaf6	chr_15	44000000	45000000	1,1
leaf7	chr_15	44000000	45000000	1,1
leaf8	chr_15	44000000	45000000	1,1
leaf9	chr_15	44000000	45000000	1,1
leaf10	chr_15	44000000	45000000	1,1
leaf1	chr_15	45000000	46000000	1,1
leaf2	chr_15	45000000	46000000	1,1
leaf3	chr_15	45000000	46000000	1,1
leaf4	chr_15	45000000	46000000	1,1
leaf5	chr_15	45000000	46000000	1,1
leaf6	chr_15	45000000	46000000	1,1
leaf7	chr_15	45000000	46000000	1,1
leaf8	chr_15	45000000	46000000	1,1
leaf9	chr_15	45000000	46000000	1,1
leaf10	chr_15	45000000	46000000	1,1
leaf1	chr_15	46000000	47000000	1,1
leaf2	chr_15	46000000	47000000	1,1
leaf3	chr_15	46000000	47000000	1,1
leaf4	chr_15	46000000	47000000	1,1
leaf5	chr_15	46000000	47000000	1,1
leaf6	chr_15	46000000	47000000	1,1
leaf7	chr_15	46000000	47000000	1,1
leaf8	chr_15	46000000	47000000	1,1
leaf9	chr_15	46000000	47000000	1,1
leaf10	chr_15	46000000	47000000	1,1
leaf1	chr_15	47000000	48000000	1,1
leaf2	chr_15	47000000	48000000	1,1
leaf3	chr_15	47000000	48000000	1,1
leaf4	chr_15	47000000	48000000	1,1
leaf5	chr_15	47000000	48000000	1,1
leaf6	chr_15	47000000	48000000	1,1
leaf7	chr_15	47000000	48000000	1,1
leaf8	chr_15	47000000	48000000	1,1
